filename,sample_id,design_name,macro_count,clock,utilization,macro_placement,power_mesh,filler_insertion
5705-RISCY-FPU-a-3-c20-u0.75-m2-p7-f0,5705,RISCY-FPU-a,3,20,0.75,2,7,0
5830-RISCY-FPU-a-3-c20-u0.85-m3-p1-f1,5830,RISCY-FPU-a,3,20,0.85,3,1,1
5757-RISCY-FPU-a-3-c20-u0.7-m2-p7-f1,5757,RISCY-FPU-a,3,20,0.7,2,7,1
5688-RISCY-FPU-a-3-c20-u0.7-m3-p6-f0,5688,RISCY-FPU-a,3,20,0.7,3,6,0
5552-RISCY-FPU-a-3-c5-u0.85-m4-p8-f0,5552,RISCY-FPU-a,3,5,0.85,4,8,0
5588-RISCY-FPU-a-3-c5-u0.75-m2-p4-f1,5588,RISCY-FPU-a,3,5,0.75,2,4,1
5292-RISCY-FPU-a-3-c2-u0.8-m2-p8-f0,5292,RISCY-FPU-a,3,2,0.8,2,8,0
5481-RISCY-FPU-a-3-c5-u0.75-m1-p7-f0,5481,RISCY-FPU-a,3,5,0.75,1,7,0
5641-RISCY-FPU-a-3-c5-u0.85-m3-p3-f1,5641,RISCY-FPU-a,3,5,0.85,3,3,1
5281-RISCY-FPU-a-3-c2-u0.8-m1-p5-f0,5281,RISCY-FPU-a,3,2,0.8,1,5,0
5662-RISCY-FPU-a-3-c5-u0.9-m3-p1-f1,5662,RISCY-FPU-a,3,5,0.9,3,1,1
5525-RISCY-FPU-a-3-c5-u0.8-m3-p5-f0,5525,RISCY-FPU-a,3,5,0.8,3,5,0
5779-RISCY-FPU-a-3-c20-u0.75-m2-p5-f1,5779,RISCY-FPU-a,3,20,0.75,2,5,1
5604-RISCY-FPU-a-3-c5-u0.8-m1-p4-f1,5604,RISCY-FPU-a,3,5,0.8,1,4,1
5561-RISCY-FPU-a-3-c5-u0.7-m2-p1-f1,5561,RISCY-FPU-a,3,5,0.7,2,1,1
5321-RISCY-FPU-a-3-c2-u0.85-m4-p5-f0,5321,RISCY-FPU-a,3,2,0.85,4,5,0
5515-RISCY-FPU-a-3-c5-u0.8-m2-p2-f0,5515,RISCY-FPU-a,3,5,0.8,2,2,0
5562-RISCY-FPU-a-3-c5-u0.7-m2-p2-f1,5562,RISCY-FPU-a,3,5,0.7,2,2,1
5634-RISCY-FPU-a-3-c5-u0.85-m2-p4-f1,5634,RISCY-FPU-a,3,5,0.85,2,4,1
5695-RISCY-FPU-a-3-c20-u0.75-m1-p5-f0,5695,RISCY-FPU-a,3,20,0.75,1,5,0
5680-RISCY-FPU-a-3-c20-u0.7-m2-p4-f0,5680,RISCY-FPU-a,3,20,0.7,2,4,0
5848-RISCY-FPU-a-3-c20-u0.9-m3-p7-f1,5848,RISCY-FPU-a,3,20,0.9,3,7,1
5535-RISCY-FPU-a-3-c5-u0.8-m4-p7-f0,5535,RISCY-FPU-a,3,5,0.8,4,7,0
5743-RISCY-FPU-a-3-c20-u0.7-m1-p1-f1,5743,RISCY-FPU-a,3,20,0.7,1,1,1
5447-RISCY-FPU-a-3-c5-u0.7-m1-p3-f0,5447,RISCY-FPU-a,3,5,0.7,1,3,0
5449-RISCY-FPU-a-3-c5-u0.7-m1-p5-f0,5449,RISCY-FPU-a,3,5,0.7,1,5,0
5325-RISCY-FPU-a-3-c2-u0.7-m1-p1-f1,5325,RISCY-FPU-a,3,2,0.7,1,1,1
5793-RISCY-FPU-a-3-c20-u0.8-m1-p3-f1,5793,RISCY-FPU-a,3,20,0.8,1,3,1
5745-RISCY-FPU-a-3-c20-u0.7-m1-p3-f1,5745,RISCY-FPU-a,3,20,0.7,1,3,1
5329-RISCY-FPU-a-3-c2-u0.7-m1-p5-f1,5329,RISCY-FPU-a,3,2,0.7,1,5,1
5709-RISCY-FPU-a-3-c20-u0.75-m3-p3-f0,5709,RISCY-FPU-a,3,20,0.75,3,3,0
5734-RISCY-FPU-a-3-c20-u0.8-m3-p8-f0,5734,RISCY-FPU-a,3,20,0.8,3,8,0
5668-RISCY-FPU-a-3-c5-u0.9-m3-p7-f1,5668,RISCY-FPU-a,3,5,0.9,3,7,1
5274-RISCY-FPU-a-3-c2-u0.75-m4-p6-f0,5274,RISCY-FPU-a,3,2,0.75,4,6,0
5578-RISCY-FPU-a-3-c5-u0.75-m1-p2-f1,5578,RISCY-FPU-a,3,5,0.75,1,2,1
5648-RISCY-FPU-a-3-c5-u0.9-m1-p2-f1,5648,RISCY-FPU-a,3,5,0.9,1,2,1
5259-RISCY-FPU-a-3-c2-u0.75-m2-p7-f0,5259,RISCY-FPU-a,3,2,0.75,2,7,0
5409-RISCY-FPU-a-3-c2-u0.85-m2-p5-f1,5409,RISCY-FPU-a,3,2,0.85,2,5,1
5465-RISCY-FPU-a-3-c5-u0.7-m3-p7-f0,5465,RISCY-FPU-a,3,5,0.7,3,7,0
5519-RISCY-FPU-a-3-c5-u0.8-m2-p6-f0,5519,RISCY-FPU-a,3,5,0.8,2,6,0
5554-RISCY-FPU-a-3-c5-u0.7-m1-p2-f1,5554,RISCY-FPU-a,3,5,0.7,1,2,1
5399-RISCY-FPU-a-3-c2-u0.85-m1-p3-f1,5399,RISCY-FPU-a,3,2,0.85,1,3,1
5553-RISCY-FPU-a-3-c5-u0.7-m1-p1-f1,5553,RISCY-FPU-a,3,5,0.7,1,1,1
5589-RISCY-FPU-a-3-c5-u0.75-m2-p5-f1,5589,RISCY-FPU-a,3,5,0.75,2,5,1
5434-RISCY-FPU-a-3-c2-u0.9-m2-p6-f1,5434,RISCY-FPU-a,3,2,0.9,2,6,1
5446-RISCY-FPU-a-3-c5-u0.7-m1-p2-f0,5446,RISCY-FPU-a,3,5,0.7,1,2,0
5364-RISCY-FPU-a-3-c2-u0.75-m2-p8-f1,5364,RISCY-FPU-a,3,2,0.75,2,8,1
5514-RISCY-FPU-a-3-c5-u0.8-m2-p1-f0,5514,RISCY-FPU-a,3,5,0.8,2,1,0
5774-RISCY-FPU-a-3-c20-u0.75-m1-p8-f1,5774,RISCY-FPU-a,3,20,0.75,1,8,1
5717-RISCY-FPU-a-3-c20-u0.8-m1-p3-f0,5717,RISCY-FPU-a,3,20,0.8,1,3,0
5672-RISCY-FPU-a-3-c20-u0.7-m1-p3-f0,5672,RISCY-FPU-a,3,20,0.7,1,3,0
5707-RISCY-FPU-a-3-c20-u0.75-m3-p1-f0,5707,RISCY-FPU-a,3,20,0.75,3,1,0
5548-RISCY-FPU-a-3-c5-u0.85-m4-p4-f0,5548,RISCY-FPU-a,3,5,0.85,4,4,0
5568-RISCY-FPU-a-3-c5-u0.7-m2-p8-f1,5568,RISCY-FPU-a,3,5,0.7,2,8,1
5500-RISCY-FPU-a-3-c5-u0.75-m4-p3-f0,5500,RISCY-FPU-a,3,5,0.75,4,3,0
5297-RISCY-FPU-a-3-c2-u0.8-m3-p5-f0,5297,RISCY-FPU-a,3,2,0.8,3,5,0
5820-RISCY-FPU-a-3-c20-u0.85-m1-p7-f1,5820,RISCY-FPU-a,3,20,0.85,1,7,1
5663-RISCY-FPU-a-3-c5-u0.9-m3-p2-f1,5663,RISCY-FPU-a,3,5,0.9,3,2,1
5769-RISCY-FPU-a-3-c20-u0.75-m1-p3-f1,5769,RISCY-FPU-a,3,20,0.75,1,3,1
5421-RISCY-FPU-a-3-c2-u0.9-m1-p1-f1,5421,RISCY-FPU-a,3,2,0.9,1,1,1
5518-RISCY-FPU-a-3-c5-u0.8-m2-p5-f0,5518,RISCY-FPU-a,3,5,0.8,2,5,0
5484-RISCY-FPU-a-3-c5-u0.75-m2-p2-f0,5484,RISCY-FPU-a,3,5,0.75,2,2,0
5473-RISCY-FPU-a-3-c5-u0.7-m4-p7-f0,5473,RISCY-FPU-a,3,5,0.7,4,7,0
5472-RISCY-FPU-a-3-c5-u0.7-m4-p6-f0,5472,RISCY-FPU-a,3,5,0.7,4,6,0
5262-RISCY-FPU-a-3-c2-u0.75-m3-p2-f0,5262,RISCY-FPU-a,3,2,0.75,3,2,0
5286-RISCY-FPU-a-3-c2-u0.8-m2-p2-f0,5286,RISCY-FPU-a,3,2,0.8,2,2,0
5344-RISCY-FPU-a-3-c2-u0.7-m3-p4-f1,5344,RISCY-FPU-a,3,2,0.7,3,4,1
5613-RISCY-FPU-a-3-c5-u0.8-m2-p5-f1,5613,RISCY-FPU-a,3,5,0.8,2,5,1
5335-RISCY-FPU-a-3-c2-u0.7-m2-p3-f1,5335,RISCY-FPU-a,3,2,0.7,2,3,1
5241-RISCY-FPU-a-3-c2-u0.7-m4-p5-f0,5241,RISCY-FPU-a,3,2,0.7,4,5,0
5574-RISCY-FPU-a-3-c5-u0.7-m3-p6-f1,5574,RISCY-FPU-a,3,5,0.7,3,6,1
5735-RISCY-FPU-a-3-c20-u0.85-m1-p1-f0,5735,RISCY-FPU-a,3,20,0.85,1,1,0
5404-RISCY-FPU-a-3-c2-u0.85-m1-p8-f1,5404,RISCY-FPU-a,3,2,0.85,1,8,1
5242-RISCY-FPU-a-3-c2-u0.7-m4-p6-f0,5242,RISCY-FPU-a,3,2,0.7,4,6,0
5842-RISCY-FPU-a-3-c20-u0.9-m2-p1-f1,5842,RISCY-FPU-a,3,20,0.9,2,1,1
5521-RISCY-FPU-a-3-c5-u0.8-m2-p8-f0,5521,RISCY-FPU-a,3,5,0.8,2,8,0
5253-RISCY-FPU-a-3-c2-u0.75-m2-p1-f0,5253,RISCY-FPU-a,3,2,0.75,2,1,0
5310-RISCY-FPU-a-3-c2-u0.85-m1-p2-f0,5310,RISCY-FPU-a,3,2,0.85,1,2,0
5222-RISCY-FPU-a-3-c2-u0.7-m2-p1-f0,5222,RISCY-FPU-a,3,2,0.7,2,1,0
5308-RISCY-FPU-a-3-c2-u0.8-m4-p8-f0,5308,RISCY-FPU-a,3,2,0.8,4,8,0
5398-RISCY-FPU-a-3-c2-u0.85-m1-p2-f1,5398,RISCY-FPU-a,3,2,0.85,1,2,1
5597-RISCY-FPU-a-3-c5-u0.75-m3-p5-f1,5597,RISCY-FPU-a,3,5,0.75,3,5,1
5379-RISCY-FPU-a-3-c2-u0.8-m1-p7-f1,5379,RISCY-FPU-a,3,2,0.8,1,7,1
5412-RISCY-FPU-a-3-c2-u0.85-m2-p8-f1,5412,RISCY-FPU-a,3,2,0.85,2,8,1
5621-RISCY-FPU-a-3-c5-u0.8-m3-p6-f1,5621,RISCY-FPU-a,3,5,0.8,3,6,1
5646-RISCY-FPU-a-3-c5-u0.85-m3-p8-f1,5646,RISCY-FPU-a,3,5,0.85,3,8,1
5538-RISCY-FPU-a-3-c5-u0.85-m1-p2-f0,5538,RISCY-FPU-a,3,5,0.85,1,2,0
5722-RISCY-FPU-a-3-c20-u0.8-m1-p8-f0,5722,RISCY-FPU-a,3,20,0.8,1,8,0
5498-RISCY-FPU-a-3-c5-u0.75-m4-p1-f0,5498,RISCY-FPU-a,3,5,0.75,4,1,0
5833-RISCY-FPU-a-3-c20-u0.85-m3-p4-f1,5833,RISCY-FPU-a,3,20,0.85,3,4,1
5822-RISCY-FPU-a-3-c20-u0.85-m2-p1-f1,5822,RISCY-FPU-a,3,20,0.85,2,1,1
5456-RISCY-FPU-a-3-c5-u0.7-m2-p5-f0,5456,RISCY-FPU-a,3,5,0.7,2,5,0
5752-RISCY-FPU-a-3-c20-u0.7-m2-p2-f1,5752,RISCY-FPU-a,3,20,0.7,2,2,1
5636-RISCY-FPU-a-3-c5-u0.85-m2-p6-f1,5636,RISCY-FPU-a,3,5,0.85,2,6,1
5664-RISCY-FPU-a-3-c5-u0.9-m3-p3-f1,5664,RISCY-FPU-a,3,5,0.9,3,3,1
5799-RISCY-FPU-a-3-c20-u0.8-m2-p1-f1,5799,RISCY-FPU-a,3,20,0.8,2,1,1
5586-RISCY-FPU-a-3-c5-u0.75-m2-p2-f1,5586,RISCY-FPU-a,3,5,0.75,2,2,1
5559-RISCY-FPU-a-3-c5-u0.7-m1-p7-f1,5559,RISCY-FPU-a,3,5,0.7,1,7,1
5474-RISCY-FPU-a-3-c5-u0.7-m4-p8-f0,5474,RISCY-FPU-a,3,5,0.7,4,8,0
5818-RISCY-FPU-a-3-c20-u0.85-m1-p5-f1,5818,RISCY-FPU-a,3,20,0.85,1,5,1
5770-RISCY-FPU-a-3-c20-u0.75-m1-p4-f1,5770,RISCY-FPU-a,3,20,0.75,1,4,1
5557-RISCY-FPU-a-3-c5-u0.7-m1-p5-f1,5557,RISCY-FPU-a,3,5,0.7,1,5,1
5575-RISCY-FPU-a-3-c5-u0.7-m3-p7-f1,5575,RISCY-FPU-a,3,5,0.7,3,7,1
5251-RISCY-FPU-a-3-c2-u0.75-m1-p7-f0,5251,RISCY-FPU-a,3,2,0.75,1,7,0
5767-RISCY-FPU-a-3-c20-u0.75-m1-p1-f1,5767,RISCY-FPU-a,3,20,0.75,1,1,1
5219-RISCY-FPU-a-3-c2-u0.7-m1-p6-f0,5219,RISCY-FPU-a,3,2,0.7,1,6,0
5394-RISCY-FPU-a-3-c2-u0.8-m3-p6-f1,5394,RISCY-FPU-a,3,2,0.8,3,6,1
5681-RISCY-FPU-a-3-c20-u0.7-m2-p5-f0,5681,RISCY-FPU-a,3,20,0.7,2,5,0
5235-RISCY-FPU-a-3-c2-u0.7-m3-p7-f0,5235,RISCY-FPU-a,3,2,0.7,3,7,0
5560-RISCY-FPU-a-3-c5-u0.7-m1-p8-f1,5560,RISCY-FPU-a,3,5,0.7,1,8,1
5633-RISCY-FPU-a-3-c5-u0.85-m2-p3-f1,5633,RISCY-FPU-a,3,5,0.85,2,3,1
5789-RISCY-FPU-a-3-c20-u0.75-m3-p7-f1,5789,RISCY-FPU-a,3,20,0.75,3,7,1
5837-RISCY-FPU-a-3-c20-u0.85-m3-p8-f1,5837,RISCY-FPU-a,3,20,0.85,3,8,1
5488-RISCY-FPU-a-3-c5-u0.75-m2-p6-f0,5488,RISCY-FPU-a,3,5,0.75,2,6,0
5444-RISCY-FPU-a-3-c2-u0.9-m3-p8-f1,5444,RISCY-FPU-a,3,2,0.9,3,8,1
5451-RISCY-FPU-a-3-c5-u0.7-m1-p8-f0,5451,RISCY-FPU-a,3,5,0.7,1,8,0
5720-RISCY-FPU-a-3-c20-u0.8-m1-p6-f0,5720,RISCY-FPU-a,3,20,0.8,1,6,0
5215-RISCY-FPU-a-3-c2-u0.7-m1-p2-f0,5215,RISCY-FPU-a,3,2,0.7,1,2,0
5221-RISCY-FPU-a-3-c2-u0.7-m1-p8-f0,5221,RISCY-FPU-a,3,2,0.7,1,8,0
5701-RISCY-FPU-a-3-c20-u0.75-m2-p3-f0,5701,RISCY-FPU-a,3,20,0.75,2,3,0
5683-RISCY-FPU-a-3-c20-u0.7-m2-p8-f0,5683,RISCY-FPU-a,3,20,0.7,2,8,0
5529-RISCY-FPU-a-3-c5-u0.8-m4-p1-f0,5529,RISCY-FPU-a,3,5,0.8,4,1,0
5746-RISCY-FPU-a-3-c20-u0.7-m1-p4-f1,5746,RISCY-FPU-a,3,20,0.7,1,4,1
5402-RISCY-FPU-a-3-c2-u0.85-m1-p6-f1,5402,RISCY-FPU-a,3,2,0.85,1,6,1
5580-RISCY-FPU-a-3-c5-u0.75-m1-p4-f1,5580,RISCY-FPU-a,3,5,0.75,1,4,1
5420-RISCY-FPU-a-3-c2-u0.85-m3-p8-f1,5420,RISCY-FPU-a,3,2,0.85,3,8,1
5620-RISCY-FPU-a-3-c5-u0.8-m3-p5-f1,5620,RISCY-FPU-a,3,5,0.8,3,5,1
5493-RISCY-FPU-a-3-c5-u0.75-m3-p4-f0,5493,RISCY-FPU-a,3,5,0.75,3,4,0
5224-RISCY-FPU-a-3-c2-u0.7-m2-p3-f0,5224,RISCY-FPU-a,3,2,0.7,2,3,0
5476-RISCY-FPU-a-3-c5-u0.75-m1-p2-f0,5476,RISCY-FPU-a,3,5,0.75,1,2,0
5431-RISCY-FPU-a-3-c2-u0.9-m2-p3-f1,5431,RISCY-FPU-a,3,2,0.9,2,3,1
5803-RISCY-FPU-a-3-c20-u0.8-m2-p5-f1,5803,RISCY-FPU-a,3,20,0.8,2,5,1
5233-RISCY-FPU-a-3-c2-u0.7-m3-p5-f0,5233,RISCY-FPU-a,3,2,0.7,3,5,0
5742-RISCY-FPU-a-3-c20-u0.85-m1-p8-f0,5742,RISCY-FPU-a,3,20,0.85,1,8,0
5737-RISCY-FPU-a-3-c20-u0.85-m1-p3-f0,5737,RISCY-FPU-a,3,20,0.85,1,3,0
5314-RISCY-FPU-a-3-c2-u0.85-m1-p6-f0,5314,RISCY-FPU-a,3,2,0.85,1,6,0
5629-RISCY-FPU-a-3-c5-u0.85-m1-p6-f1,5629,RISCY-FPU-a,3,5,0.85,1,6,1
5611-RISCY-FPU-a-3-c5-u0.8-m2-p3-f1,5611,RISCY-FPU-a,3,5,0.8,2,3,1
5749-RISCY-FPU-a-3-c20-u0.7-m1-p7-f1,5749,RISCY-FPU-a,3,20,0.7,1,7,1
5792-RISCY-FPU-a-3-c20-u0.8-m1-p2-f1,5792,RISCY-FPU-a,3,20,0.8,1,2,1
5362-RISCY-FPU-a-3-c2-u0.75-m2-p6-f1,5362,RISCY-FPU-a,3,2,0.75,2,6,1
5460-RISCY-FPU-a-3-c5-u0.7-m3-p2-f0,5460,RISCY-FPU-a,3,5,0.7,3,2,0
5347-RISCY-FPU-a-3-c2-u0.7-m3-p7-f1,5347,RISCY-FPU-a,3,2,0.7,3,7,1
5332-RISCY-FPU-a-3-c2-u0.7-m1-p8-f1,5332,RISCY-FPU-a,3,2,0.7,1,8,1
5558-RISCY-FPU-a-3-c5-u0.7-m1-p6-f1,5558,RISCY-FPU-a,3,5,0.7,1,6,1
5539-RISCY-FPU-a-3-c5-u0.85-m1-p3-f0,5539,RISCY-FPU-a,3,5,0.85,1,3,0
5385-RISCY-FPU-a-3-c2-u0.8-m2-p5-f1,5385,RISCY-FPU-a,3,2,0.8,2,5,1
5543-RISCY-FPU-a-3-c5-u0.85-m1-p7-f0,5543,RISCY-FPU-a,3,5,0.85,1,7,0
5369-RISCY-FPU-a-3-c2-u0.75-m3-p5-f1,5369,RISCY-FPU-a,3,2,0.75,3,5,1
5265-RISCY-FPU-a-3-c2-u0.75-m3-p5-f0,5265,RISCY-FPU-a,3,2,0.75,3,5,0
5747-RISCY-FPU-a-3-c20-u0.7-m1-p5-f1,5747,RISCY-FPU-a,3,20,0.7,1,5,1
5831-RISCY-FPU-a-3-c20-u0.85-m3-p2-f1,5831,RISCY-FPU-a,3,20,0.85,3,2,1
5677-RISCY-FPU-a-3-c20-u0.7-m1-p8-f0,5677,RISCY-FPU-a,3,20,0.7,1,8,0
5732-RISCY-FPU-a-3-c20-u0.8-m3-p6-f0,5732,RISCY-FPU-a,3,20,0.8,3,6,0
5348-RISCY-FPU-a-3-c2-u0.7-m3-p8-f1,5348,RISCY-FPU-a,3,2,0.7,3,8,1
5534-RISCY-FPU-a-3-c5-u0.8-m4-p6-f0,5534,RISCY-FPU-a,3,5,0.8,4,6,0
5619-RISCY-FPU-a-3-c5-u0.8-m3-p3-f1,5619,RISCY-FPU-a,3,5,0.8,3,3,1
5407-RISCY-FPU-a-3-c2-u0.85-m2-p3-f1,5407,RISCY-FPU-a,3,2,0.85,2,3,1
5819-RISCY-FPU-a-3-c20-u0.85-m1-p6-f1,5819,RISCY-FPU-a,3,20,0.85,1,6,1
5847-RISCY-FPU-a-3-c20-u0.9-m3-p3-f1,5847,RISCY-FPU-a,3,20,0.9,3,3,1
5805-RISCY-FPU-a-3-c20-u0.8-m2-p7-f1,5805,RISCY-FPU-a,3,20,0.8,2,7,1
5665-RISCY-FPU-a-3-c5-u0.9-m3-p4-f1,5665,RISCY-FPU-a,3,5,0.9,3,4,1
5340-RISCY-FPU-a-3-c2-u0.7-m2-p8-f1,5340,RISCY-FPU-a,3,2,0.7,2,8,1
5316-RISCY-FPU-a-3-c2-u0.85-m1-p8-f0,5316,RISCY-FPU-a,3,2,0.85,1,8,0
5739-RISCY-FPU-a-3-c20-u0.85-m1-p5-f0,5739,RISCY-FPU-a,3,20,0.85,1,5,0
5545-RISCY-FPU-a-3-c5-u0.85-m4-p1-f0,5545,RISCY-FPU-a,3,5,0.85,4,1,0
5437-RISCY-FPU-a-3-c2-u0.9-m3-p1-f1,5437,RISCY-FPU-a,3,2,0.9,3,1,1
5673-RISCY-FPU-a-3-c20-u0.7-m1-p4-f0,5673,RISCY-FPU-a,3,20,0.7,1,4,0
5432-RISCY-FPU-a-3-c2-u0.9-m2-p4-f1,5432,RISCY-FPU-a,3,2,0.9,2,4,1
5697-RISCY-FPU-a-3-c20-u0.75-m1-p7-f0,5697,RISCY-FPU-a,3,20,0.75,1,7,0
5227-RISCY-FPU-a-3-c2-u0.7-m2-p7-f0,5227,RISCY-FPU-a,3,2,0.7,2,7,0
5756-RISCY-FPU-a-3-c20-u0.7-m2-p6-f1,5756,RISCY-FPU-a,3,20,0.7,2,6,1
5577-RISCY-FPU-a-3-c5-u0.75-m1-p1-f1,5577,RISCY-FPU-a,3,5,0.75,1,1,1
5773-RISCY-FPU-a-3-c20-u0.75-m1-p7-f1,5773,RISCY-FPU-a,3,20,0.75,1,7,1
5565-RISCY-FPU-a-3-c5-u0.7-m2-p5-f1,5565,RISCY-FPU-a,3,5,0.7,2,5,1
5815-RISCY-FPU-a-3-c20-u0.85-m1-p1-f1,5815,RISCY-FPU-a,3,20,0.85,1,1,1
5700-RISCY-FPU-a-3-c20-u0.75-m2-p2-f0,5700,RISCY-FPU-a,3,20,0.75,2,2,0
5675-RISCY-FPU-a-3-c20-u0.7-m1-p6-f0,5675,RISCY-FPU-a,3,20,0.7,1,6,0
5376-RISCY-FPU-a-3-c2-u0.8-m1-p4-f1,5376,RISCY-FPU-a,3,2,0.8,1,4,1
5234-RISCY-FPU-a-3-c2-u0.7-m3-p6-f0,5234,RISCY-FPU-a,3,2,0.7,3,6,0
5452-RISCY-FPU-a-3-c5-u0.7-m2-p1-f0,5452,RISCY-FPU-a,3,5,0.7,2,1,0
5573-RISCY-FPU-a-3-c5-u0.7-m3-p5-f1,5573,RISCY-FPU-a,3,5,0.7,3,5,1
5273-RISCY-FPU-a-3-c2-u0.75-m4-p5-f0,5273,RISCY-FPU-a,3,2,0.75,4,5,0
5271-RISCY-FPU-a-3-c2-u0.75-m4-p3-f0,5271,RISCY-FPU-a,3,2,0.75,4,3,0
5711-RISCY-FPU-a-3-c20-u0.75-m3-p5-f0,5711,RISCY-FPU-a,3,20,0.75,3,5,0
5546-RISCY-FPU-a-3-c5-u0.85-m4-p2-f0,5546,RISCY-FPU-a,3,5,0.85,4,2,0
5355-RISCY-FPU-a-3-c2-u0.75-m1-p7-f1,5355,RISCY-FPU-a,3,2,0.75,1,7,1
5526-RISCY-FPU-a-3-c5-u0.8-m3-p6-f0,5526,RISCY-FPU-a,3,5,0.8,3,6,0
5532-RISCY-FPU-a-3-c5-u0.8-m4-p4-f0,5532,RISCY-FPU-a,3,5,0.8,4,4,0
5727-RISCY-FPU-a-3-c20-u0.8-m2-p7-f0,5727,RISCY-FPU-a,3,20,0.8,2,7,0
5721-RISCY-FPU-a-3-c20-u0.8-m1-p7-f0,5721,RISCY-FPU-a,3,20,0.8,1,7,0
5495-RISCY-FPU-a-3-c5-u0.75-m3-p6-f0,5495,RISCY-FPU-a,3,5,0.75,3,6,0
5424-RISCY-FPU-a-3-c2-u0.9-m1-p4-f1,5424,RISCY-FPU-a,3,2,0.9,1,4,1
5694-RISCY-FPU-a-3-c20-u0.75-m1-p4-f0,5694,RISCY-FPU-a,3,20,0.75,1,4,0
5591-RISCY-FPU-a-3-c5-u0.75-m2-p7-f1,5591,RISCY-FPU-a,3,5,0.75,2,7,1
5368-RISCY-FPU-a-3-c2-u0.75-m3-p4-f1,5368,RISCY-FPU-a,3,2,0.75,3,4,1
5497-RISCY-FPU-a-3-c5-u0.75-m3-p8-f0,5497,RISCY-FPU-a,3,5,0.75,3,8,0
5509-RISCY-FPU-a-3-c5-u0.8-m1-p4-f0,5509,RISCY-FPU-a,3,5,0.8,1,4,0
5228-RISCY-FPU-a-3-c2-u0.7-m2-p8-f0,5228,RISCY-FPU-a,3,2,0.7,2,8,0
5299-RISCY-FPU-a-3-c2-u0.8-m3-p7-f0,5299,RISCY-FPU-a,3,2,0.8,3,7,0
5569-RISCY-FPU-a-3-c5-u0.7-m3-p1-f1,5569,RISCY-FPU-a,3,5,0.7,3,1,1
5359-RISCY-FPU-a-3-c2-u0.75-m2-p3-f1,5359,RISCY-FPU-a,3,2,0.75,2,3,1
5585-RISCY-FPU-a-3-c5-u0.75-m2-p1-f1,5585,RISCY-FPU-a,3,5,0.75,2,1,1
5696-RISCY-FPU-a-3-c20-u0.75-m1-p6-f0,5696,RISCY-FPU-a,3,20,0.75,1,6,0
5754-RISCY-FPU-a-3-c20-u0.7-m2-p4-f1,5754,RISCY-FPU-a,3,20,0.7,2,4,1
5381-RISCY-FPU-a-3-c2-u0.8-m2-p1-f1,5381,RISCY-FPU-a,3,2,0.8,2,1,1
5523-RISCY-FPU-a-3-c5-u0.8-m3-p3-f0,5523,RISCY-FPU-a,3,5,0.8,3,3,0
5811-RISCY-FPU-a-3-c20-u0.8-m3-p5-f1,5811,RISCY-FPU-a,3,20,0.8,3,5,1
5583-RISCY-FPU-a-3-c5-u0.75-m1-p7-f1,5583,RISCY-FPU-a,3,5,0.75,1,7,1
5655-RISCY-FPU-a-3-c5-u0.9-m2-p1-f1,5655,RISCY-FPU-a,3,5,0.9,2,1,1
5755-RISCY-FPU-a-3-c20-u0.7-m2-p5-f1,5755,RISCY-FPU-a,3,20,0.7,2,5,1
5698-RISCY-FPU-a-3-c20-u0.75-m1-p8-f0,5698,RISCY-FPU-a,3,20,0.75,1,8,0
5838-RISCY-FPU-a-3-c20-u0.9-m1-p1-f1,5838,RISCY-FPU-a,3,20,0.9,1,1,1
5462-RISCY-FPU-a-3-c5-u0.7-m3-p4-f0,5462,RISCY-FPU-a,3,5,0.7,3,4,0
5786-RISCY-FPU-a-3-c20-u0.75-m3-p4-f1,5786,RISCY-FPU-a,3,20,0.75,3,4,1
5230-RISCY-FPU-a-3-c2-u0.7-m3-p2-f0,5230,RISCY-FPU-a,3,2,0.7,3,2,0
5733-RISCY-FPU-a-3-c20-u0.8-m3-p7-f0,5733,RISCY-FPU-a,3,20,0.8,3,7,0
5615-RISCY-FPU-a-3-c5-u0.8-m2-p7-f1,5615,RISCY-FPU-a,3,5,0.8,2,7,1
5483-RISCY-FPU-a-3-c5-u0.75-m2-p1-f0,5483,RISCY-FPU-a,3,5,0.75,2,1,0
5397-RISCY-FPU-a-3-c2-u0.85-m1-p1-f1,5397,RISCY-FPU-a,3,2,0.85,1,1,1
5419-RISCY-FPU-a-3-c2-u0.85-m3-p7-f1,5419,RISCY-FPU-a,3,2,0.85,3,7,1
5751-RISCY-FPU-a-3-c20-u0.7-m2-p1-f1,5751,RISCY-FPU-a,3,20,0.7,2,1,1
5295-RISCY-FPU-a-3-c2-u0.8-m3-p3-f0,5295,RISCY-FPU-a,3,2,0.8,3,3,0
5487-RISCY-FPU-a-3-c5-u0.75-m2-p5-f0,5487,RISCY-FPU-a,3,5,0.75,2,5,0
5690-RISCY-FPU-a-3-c20-u0.7-m3-p8-f0,5690,RISCY-FPU-a,3,20,0.7,3,8,0
5330-RISCY-FPU-a-3-c2-u0.7-m1-p6-f1,5330,RISCY-FPU-a,3,2,0.7,1,6,1
5643-RISCY-FPU-a-3-c5-u0.85-m3-p5-f1,5643,RISCY-FPU-a,3,5,0.85,3,5,1
5671-RISCY-FPU-a-3-c20-u0.7-m1-p2-f0,5671,RISCY-FPU-a,3,20,0.7,1,2,0
